Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
44213,334727,334727,10000,2026-02-03,2
44214,636688,636688,10000,2026-02-20,2
44215,984819,984819,10000,2026-02-10,2
44216,198653,198653,10000,2026-01-11,2
44217,109582,109582,10000,2026-01-07,2
44218,605167,605167,10000,2026-02-01,2
44219,535149,535149,10000,2026-02-06,2
44220,568540,568540,10000,2026-02-05,2
44221,470913,470913,10000,2026-01-17,2
44222,541832,541832,10000,2026-02-12,2
44223,495968,495968,10000,2026-01-04,2
44224,586549,586549,10000,2026-01-26,2
44225,373686,373686,10000,2026-01-12,2
44226,112369,112369,10000,2026-02-26,2
44227,957138,957138,10000,2026-01-28,2
44228,304202,304202,10000,2026-02-18,2
44229,83252,83252,10000,2026-02-14,2
44230,849640,849640,10000,2026-01-12,2
44231,545000,545000,10000,2026-02-05,2
44232,884401,884401,10000,2026-01-03,2
44233,63050,63050,10000,2026-01-24,2
44234,479436,479436,10000,2026-02-24,2
44235,8334,8334,10000,2026-02-20,2
44236,791261,791261,10000,2026-01-02,2
44237,998399,998399,10000,2026-01-06,2
44238,369052,369052,10000,2026-02-26,2
44239,554965,554965,10000,2026-01-26,2
44240,772833,772833,10000,2026-01-11,2
44241,913857,913857,10000,2026-01-29,2
44242,419287,419287,10000,2026-02-01,2
44243,386339,386339,10000,2026-02-26,2
44244,368094,368094,10000,2026-02-09,2
44245,301324,301324,10000,2026-01-21,2
44246,262491,262491,10000,2026-01-13,2
44247,589105,589105,10000,2026-01-21,2
44248,633452,633452,10000,2026-01-06,2
44249,278470,278470,10000,2026-01-22,2
44250,88952,88952,10000,2026-01-06,2
44251,42162,42162,10000,2026-01-27,2
44252,948166,948166,10000,2026-02-14,2
44253,29570,29570,10000,2026-02-26,2
44254,986841,986841,10000,2026-02-14,2
44255,873174,873174,10000,2026-01-23,2
44256,484524,484524,10000,2026-02-07,2
44257,329435,329435,10000,2026-02-01,2
44258,539771,539771,10000,2026-01-12,2
44259,714703,714703,10000,2026-02-13,2
44260,954578,954578,10000,2026-02-20,2
44261,867693,867693,10000,2026-02-28,2
44262,389771,389771,10000,2026-01-20,2
44263,966599,966599,10000,2026-02-11,2
44264,598500,598500,10000,2026-01-01,2
44265,546777,546777,10000,2026-02-02,2
44266,647233,647233,10000,2026-01-28,2
44267,710916,710916,10000,2026-01-18,2
44268,694581,694581,10000,2026-01-13,2
44269,118262,118262,10000,2026-02-28,2
44270,79797,79797,10000,2026-02-27,2
44271,736761,736761,10000,2026-01-16,2
44272,43937,43937,10000,2026-02-10,2
44273,675780,675780,10000,2026-01-22,2
44274,961387,961387,10000,2026-02-06,2
44275,893781,893781,10000,2026-02-16,2
44276,765413,765413,10000,2026-01-29,2
44277,368357,368357,10000,2026-01-10,2
44278,509767,509767,10000,2026-01-05,2
44279,611235,611235,10000,2026-02-08,2
44280,996491,996491,10000,2026-01-31,2
44281,377728,377728,10000,2026-02-08,2
44282,188191,188191,10000,2026-01-12,2
44283,68245,68245,10000,2026-01-06,2
44284,622396,622396,10000,2026-02-25,2
44285,771585,771585,10000,2026-02-11,2
44286,719301,719301,10000,2026-02-06,2
44287,306552,306552,10000,2026-01-17,2
44288,344666,344666,10000,2026-02-07,2
44289,603309,603309,10000,2026-02-27,2
44290,510283,510283,10000,2026-02-21,2
44291,618839,618839,10000,2026-01-19,2
44292,118915,118915,10000,2026-01-23,2
44293,662889,662889,10000,2026-01-18,2
44294,736377,736377,10000,2026-01-17,2
44295,322731,322731,10000,2026-01-10,2
44296,635659,635659,10000,2026-02-28,2
44297,48557,48557,10000,2026-01-20,2
44298,685834,685834,10000,2026-02-23,2
44299,309559,309559,10000,2026-02-27,2
44300,874987,874987,10000,2026-01-03,2
44301,818256,818256,10000,2026-01-06,2
44302,628994,628994,10000,2026-02-07,2
44303,823415,823415,10000,2026-01-19,2
44304,295470,295470,10000,2026-01-05,2
44305,809038,809038,10000,2026-01-23,2
44306,902408,902408,10000,2026-01-22,2
44307,341047,341047,10000,2026-01-11,2
44308,660829,660829,10000,2026-02-12,2
44309,703532,703532,10000,2026-01-18,2
44310,904017,904017,10000,2026-01-10,2
44311,724866,724866,10000,2026-02-06,2
44312,656605,656605,10000,2026-01-01,2
44313,379819,379819,10000,2026-01-07,2
44314,413346,413346,10000,2026-02-12,2
44315,209748,209748,10000,2026-01-20,2
44316,362295,362295,10000,2026-02-05,2
44317,966630,966630,10000,2026-02-07,2
44318,187233,187233,10000,2026-02-18,2
44319,762261,762261,10000,2026-01-12,2
44320,52044,52044,10000,2026-01-24,2
44321,665440,665440,10000,2026-02-10,2
44322,307849,307849,10000,2026-01-20,2
44323,134060,134060,10000,2026-01-30,2
44324,852035,852035,10000,2026-02-18,2
44325,909771,909771,10000,2026-02-14,2
44326,373436,373436,10000,2026-01-21,2
44327,490008,490008,10000,2026-01-06,2
44328,79437,79437,10000,2026-01-10,2
44329,278775,278775,10000,2026-02-14,2
44330,474594,474594,10000,2026-01-17,2
44331,358647,358647,10000,2026-01-18,2
44332,319385,319385,10000,2026-02-28,2
44333,373848,373848,10000,2026-01-24,2
44334,10525,10525,10000,2026-02-23,2
44335,921933,921933,10000,2026-01-29,2
44336,768697,768697,10000,2026-02-19,2
44337,784670,784670,10000,2026-01-04,2
44338,717286,717286,10000,2026-01-08,2
44339,800569,800569,10000,2026-01-06,2
44340,841261,841261,10000,2026-01-18,2
44341,985757,985757,10000,2026-01-25,2
44342,533563,533563,10000,2026-02-22,2
44343,617607,617607,10000,2026-02-25,2
44344,421408,421408,10000,2026-02-15,2
44345,138179,138179,10000,2026-02-09,2
44346,712374,712374,10000,2026-02-15,2
44347,979486,979486,10000,2026-02-13,2
44348,468940,468940,10000,2026-01-02,2
44349,332734,332734,10000,2026-02-18,2
44350,863216,863216,10000,2026-02-18,2
44351,663356,663356,10000,2026-01-07,2
44352,704636,704636,10000,2026-02-07,2
44353,633859,633859,10000,2026-01-18,2
44354,920410,920410,10000,2026-01-24,2
44355,207479,207479,10000,2026-01-06,2
44356,461488,461488,10000,2026-02-27,2
44357,841630,841630,10000,2026-01-25,2
44358,285704,285704,10000,2026-02-28,2
44359,271927,271927,10000,2026-01-18,2
44360,33209,33209,10000,2026-02-08,2
44361,114050,114050,10000,2026-01-23,2
44362,198982,198982,10000,2026-02-03,2
44363,96481,96481,10000,2026-01-13,2
44364,393799,393799,10000,2026-02-08,2
44365,242133,242133,10000,2026-01-07,2
44366,139607,139607,10000,2026-01-12,2
44367,814163,814163,10000,2026-02-12,2
44368,233373,233373,10000,2026-01-31,2
44369,176689,176689,10000,2026-01-17,2
44370,327106,327106,10000,2026-01-05,2
44371,556141,556141,10000,2026-02-26,2
44372,145660,145660,10000,2026-01-10,2
44373,272734,272734,10000,2026-01-10,2
44374,441521,441521,10000,2026-01-01,2
44375,429047,429047,10000,2026-01-05,2
44376,234263,234263,10000,2026-02-24,2
44377,164946,164946,10000,2026-02-10,2
44378,316846,316846,10000,2026-01-15,2
44379,331709,331709,10000,2026-01-16,2
44380,892614,892614,10000,2026-01-20,2
44381,117326,117326,10000,2026-02-05,2
44382,544852,544852,10000,2026-01-08,2
44383,669948,669948,10000,2026-01-10,2
44384,625549,625549,10000,2026-02-14,2
44385,847599,847599,10000,2026-02-10,2
44386,946142,946142,10000,2026-01-03,2
44387,656614,656614,10000,2026-01-31,2
44388,874974,874974,10000,2026-01-10,2
44389,879286,879286,10000,2026-02-25,2
44390,783227,783227,10000,2026-01-27,2
44391,61028,61028,10000,2026-01-12,2
44392,696950,696950,10000,2026-02-28,2
44393,118177,118177,10000,2026-02-14,2
44394,925905,925905,10000,2026-02-23,2
44395,823839,823839,10000,2026-01-13,2
44396,639036,639036,10000,2026-01-22,2
44397,22434,22434,10000,2026-02-14,2
44398,630593,630593,10000,2026-02-17,2
44399,538133,538133,10000,2026-02-08,2
44400,903422,903422,10000,2026-02-07,2
44401,52381,52381,10000,2026-01-06,2
44402,974711,974711,10000,2026-01-15,2
44403,416594,416594,10000,2026-01-28,2
44404,725306,725306,10000,2026-01-31,2
44405,716706,716706,10000,2026-02-13,2
44406,170691,170691,10000,2026-01-22,2
44407,425262,425262,10000,2026-01-22,2
44408,852169,852169,10000,2026-01-22,2
44409,209060,209060,10000,2026-01-21,2
44410,343348,343348,10000,2026-02-26,2
44411,234519,234519,10000,2026-01-16,2
44412,883920,883920,10000,2026-01-02,2
44413,463075,463075,10000,2026-01-21,2
44414,146216,146216,10000,2026-02-26,2
44415,979432,979432,10000,2026-02-27,2
44416,825248,825248,10000,2026-02-14,2
44417,356463,356463,10000,2026-01-14,2
44418,711068,711068,10000,2026-01-24,2
44419,364499,364499,10000,2026-02-27,2
44420,33210,33210,10000,2026-02-24,2
44421,215365,215365,10000,2026-02-26,2
44422,873459,873459,10000,2026-02-28,2
44423,792245,792245,10000,2026-02-05,2
44424,773919,773919,10000,2026-02-22,2
44425,321657,321657,10000,2026-02-15,2
44426,851387,851387,10000,2026-02-18,2
44427,927436,927436,10000,2026-01-04,2
44428,61109,61109,10000,2026-02-08,2
44429,681306,681306,10000,2026-01-07,2
44430,200749,200749,10000,2026-02-15,2
44431,444487,444487,10000,2026-02-08,2
44432,656571,656571,10000,2026-02-21,2
44433,350674,350674,10000,2026-02-08,2
44434,402439,402439,10000,2026-02-13,2
44435,577250,577250,10000,2026-02-08,2
44436,469048,469048,10000,2026-02-07,2
44437,85902,85902,10000,2026-02-24,2
44438,353425,353425,10000,2026-01-29,2
44439,43155,43155,10000,2026-01-07,2
44440,429498,429498,10000,2026-02-12,2
44441,413958,413958,10000,2026-01-02,2
44442,69724,69724,10000,2026-02-06,2
44443,275862,275862,10000,2026-01-11,2
44444,118164,118164,10000,2026-02-13,2
44445,448773,448773,10000,2026-02-22,2
44446,210931,210931,10000,2026-02-01,2
44447,573039,573039,10000,2026-02-20,2
44448,240411,240411,10000,2026-01-09,2
44449,417939,417939,10000,2026-01-06,2
44450,630918,630918,10000,2026-01-16,2
44451,520282,520282,10000,2026-01-16,2
44452,184664,184664,10000,2026-01-03,2
44453,824565,824565,10000,2026-02-05,2
44454,360001,360001,10000,2026-01-21,2
44455,374827,374827,10000,2026-01-09,2
44456,832425,832425,10000,2026-01-18,2
44457,163871,163871,10000,2026-02-10,2
44458,643618,643618,10000,2026-02-19,2
44459,718311,718311,10000,2026-02-18,2
44460,842221,842221,10000,2026-02-27,2
44461,339913,339913,10000,2026-01-30,2
44462,881423,881423,10000,2026-02-14,2
44463,954135,954135,10000,2026-02-13,2
44464,38596,38596,10000,2026-02-10,2
44465,74309,74309,10000,2026-02-15,2
44466,141128,141128,10000,2026-01-04,2
44467,53151,53151,10000,2026-01-05,2
44468,693798,693798,10000,2026-02-27,2
44469,878657,878657,10000,2026-01-19,2
44470,485303,485303,10000,2026-01-11,2
44471,584119,584119,10000,2026-01-24,2
44472,773700,773700,10000,2026-01-18,2
44473,517002,517002,10000,2026-01-04,2
44474,484578,484578,10000,2026-02-13,2
44475,618965,618965,10000,2026-01-01,2
44476,155053,155053,10000,2026-01-15,2
44477,747198,747198,10000,2026-01-09,2
44478,680591,680591,10000,2026-02-05,2
44479,147431,147431,10000,2026-01-06,2
44480,329879,329879,10000,2026-02-11,2
44481,276335,276335,10000,2026-02-11,2
44482,419915,419915,10000,2026-02-20,2
44483,163460,163460,10000,2026-02-28,2
44484,230694,230694,10000,2026-01-09,2
44485,918516,918516,10000,2026-02-05,2
44486,203308,203308,10000,2026-02-09,2
44487,972651,972651,10000,2026-01-18,2
44488,969208,969208,10000,2026-02-11,2
44489,157374,157374,10000,2026-01-08,2
44490,201636,201636,10000,2026-02-23,2
44491,679644,679644,10000,2026-02-15,2
44492,704931,704931,10000,2026-01-27,2
44493,82002,82002,10000,2026-02-24,2
44494,848993,848993,10000,2026-02-27,2
44495,56920,56920,10000,2026-02-26,2
44496,848668,848668,10000,2026-02-09,2
44497,695705,695705,10000,2026-02-13,2
44498,979820,979820,10000,2026-02-06,2
44499,262355,262355,10000,2026-02-10,2
44500,777840,777840,10000,2026-01-06,2
44501,419045,419045,10000,2026-01-14,2
44502,789621,789621,10000,2026-02-24,2
44503,729514,729514,10000,2026-01-17,2
44504,553961,553961,10000,2026-01-08,2
44505,74094,74094,10000,2026-01-01,2
44506,626101,626101,10000,2026-01-29,2
44507,306661,306661,10000,2026-02-03,2
44508,570886,570886,10000,2026-02-07,2
44509,66303,66303,10000,2026-02-02,2
44510,268229,268229,10000,2026-02-01,2
44511,57977,57977,10000,2026-01-29,2
44512,507506,507506,10000,2026-01-16,2
44513,969174,969174,10000,2026-02-01,2
44514,669169,669169,10000,2026-01-27,2
44515,772025,772025,10000,2026-01-16,2
44516,483699,483699,10000,2026-02-25,2
44517,946263,946263,10000,2026-01-01,2
44518,878205,878205,10000,2026-02-14,2
44519,116234,116234,10000,2026-02-10,2
44520,729244,729244,10000,2026-02-07,2
44521,515182,515182,10000,2026-02-01,2
44522,302377,302377,10000,2026-02-25,2
44523,340485,340485,10000,2026-02-07,2
44524,299554,299554,10000,2026-02-03,2
44525,262518,262518,10000,2026-02-16,2
44526,935947,935947,10000,2026-01-25,2
44527,149246,149246,10000,2026-01-16,2
44528,778254,778254,10000,2026-01-04,2
44529,658862,658862,10000,2026-01-25,2
44530,498734,498734,10000,2026-01-15,2
44531,208149,208149,10000,2026-01-28,2
44532,171690,171690,10000,2026-02-27,2
44533,435196,435196,10000,2026-01-18,2
44534,597047,597047,10000,2026-01-01,2
44535,500012,500012,10000,2026-02-26,2
44536,361307,361307,10000,2026-01-02,2
44537,773157,773157,10000,2026-01-24,2
44538,613205,613205,10000,2026-01-02,2
44539,796408,796408,10000,2026-02-21,2
44540,878423,878423,10000,2026-02-14,2
44541,411679,411679,10000,2026-01-19,2
44542,677179,677179,10000,2026-02-16,2
44543,61106,61106,10000,2026-01-07,2
44544,238651,238651,10000,2026-01-19,2
44545,810961,810961,10000,2026-02-08,2
44546,204223,204223,10000,2026-02-03,2
44547,122444,122444,10000,2026-01-16,2
44548,681050,681050,10000,2026-01-21,2
44549,568698,568698,10000,2026-01-30,2
44550,257763,257763,10000,2026-01-03,2
44551,338619,338619,10000,2026-01-12,2
44552,806242,806242,10000,2026-02-06,2
44553,11258,11258,10000,2026-01-19,2
44554,15586,15586,10000,2026-02-17,2
44555,985270,985270,10000,2026-01-26,2
44556,135429,135429,10000,2026-01-11,2
44557,512155,512155,10000,2026-01-29,2
44558,218526,218526,10000,2026-01-07,2
44559,286270,286270,10000,2026-01-08,2
44560,242473,242473,10000,2026-01-23,2
44561,96948,96948,10000,2026-02-19,2
44562,599316,599316,10000,2026-01-09,2
44563,731401,731401,10000,2026-02-13,2
44564,538009,538009,10000,2026-01-21,2
44565,969191,969191,10000,2026-02-24,2
44566,21870,21870,10000,2026-01-15,2
44567,197839,197839,10000,2026-01-05,2
44568,626283,626283,10000,2026-01-04,2
44569,79043,79043,10000,2026-02-15,2
44570,484789,484789,10000,2026-02-27,2
44571,715871,715871,10000,2026-02-18,2
44572,748323,748323,10000,2026-01-25,2
44573,746713,746713,10000,2026-02-27,2
44574,602879,602879,10000,2026-01-16,2
44575,919407,919407,10000,2026-02-18,2
44576,354145,354145,10000,2026-01-22,2
44577,624580,624580,10000,2026-01-20,2
44578,752145,752145,10000,2026-02-16,2
44579,980253,980253,10000,2026-02-18,2
44580,51580,51580,10000,2026-01-31,2
44581,200874,200874,10000,2026-01-25,2
44582,501282,501282,10000,2026-02-02,2
44583,444900,444900,10000,2026-02-08,2
44584,221358,221358,10000,2026-02-25,2
44585,379822,379822,10000,2026-02-19,2
44586,397870,397870,10000,2026-01-18,2
44587,499026,499026,10000,2026-02-26,2
44588,211200,211200,10000,2026-01-10,2
44589,958028,958028,10000,2026-01-09,2
44590,807862,807862,10000,2026-02-06,2
44591,908952,908952,10000,2026-02-26,2
44592,170481,170481,10000,2026-01-22,2
44593,997701,997701,10000,2026-01-09,2
44594,985298,985298,10000,2026-02-04,2
44595,332996,332996,10000,2026-02-25,2
44596,340021,340021,10000,2026-01-03,2
44597,434102,434102,10000,2026-02-19,2
44598,441935,441935,10000,2026-01-24,2
44599,385076,385076,10000,2026-02-22,2
44600,443333,443333,10000,2026-01-04,2
44601,295112,295112,10000,2026-02-10,2
44602,220889,220889,10000,2026-02-28,2
44603,189712,189712,10000,2026-02-17,2
44604,688950,688950,10000,2026-01-19,2
44605,143279,143279,10000,2026-01-03,2
44606,188107,188107,10000,2026-01-22,2
44607,288002,288002,10000,2026-01-28,2
44608,11895,11895,10000,2026-02-11,2
44609,367409,367409,10000,2026-01-01,2
44610,771944,771944,10000,2026-02-24,2
44611,735760,735760,10000,2026-01-21,2
44612,92432,92432,10000,2026-02-06,2
44613,82232,82232,10000,2026-02-15,2
44614,525722,525722,10000,2026-01-07,2
44615,494240,494240,10000,2026-02-25,2
44616,327181,327181,10000,2026-01-06,2
44617,586757,586757,10000,2026-01-11,2
44618,504756,504756,10000,2026-01-30,2
44619,87185,87185,10000,2026-02-23,2
44620,782482,782482,10000,2026-02-16,2
44621,602232,602232,10000,2026-02-03,2
44622,698212,698212,10000,2026-01-14,2
44623,871710,871710,10000,2026-02-27,2
44624,648205,648205,10000,2026-02-25,2
44625,641171,641171,10000,2026-01-15,2
44626,116047,116047,10000,2026-01-20,2
44627,263310,263310,10000,2026-01-15,2
44628,232675,232675,10000,2026-01-20,2
44629,168166,168166,10000,2026-02-14,2
44630,362917,362917,10000,2026-02-03,2
44631,885838,885838,10000,2026-02-05,2
44632,960058,960058,10000,2026-02-04,2
44633,822433,822433,10000,2026-01-22,2
44634,977512,977512,10000,2026-02-11,2
44635,884375,884375,10000,2026-01-03,2
44636,918843,918843,10000,2026-02-11,2
44637,714604,714604,10000,2026-01-23,2
44638,790736,790736,10000,2026-02-23,2
44639,490623,490623,10000,2026-02-09,2
44640,254093,254093,10000,2026-01-01,2
44641,901634,901634,10000,2026-02-16,2
44642,844347,844347,10000,2026-01-02,2
44643,86815,86815,10000,2026-02-20,2
44644,476839,476839,10000,2026-01-17,2
44645,992505,992505,10000,2026-02-07,2
44646,88212,88212,10000,2026-02-06,2
44647,357424,357424,10000,2026-01-26,2
44648,292482,292482,10000,2026-01-08,2
44649,405947,405947,10000,2026-02-26,2
44650,374157,374157,10000,2026-02-17,2
44651,353596,353596,10000,2026-02-06,2
44652,715597,715597,10000,2026-01-02,2
44653,657753,657753,10000,2026-02-24,2
44654,689071,689071,10000,2026-02-02,2
44655,308324,308324,10000,2026-02-21,2
44656,110668,110668,10000,2026-01-30,2
44657,71183,71183,10000,2026-02-20,2
44658,618531,618531,10000,2026-02-15,2
44659,390591,390591,10000,2026-02-10,2
44660,415265,415265,10000,2026-01-24,2
44661,98823,98823,10000,2026-02-22,2
44662,733882,733882,10000,2026-01-22,2
44663,629167,629167,10000,2026-01-13,2
44664,607597,607597,10000,2026-02-28,2
44665,150246,150246,10000,2026-01-20,2
44666,671381,671381,10000,2026-01-21,2
44667,600983,600983,10000,2026-02-23,2
44668,332827,332827,10000,2026-01-10,2
44669,772537,772537,10000,2026-01-12,2
44670,5025,5025,10000,2026-01-21,2
44671,930409,930409,10000,2026-01-25,2
44672,837869,837869,10000,2026-02-15,2
44673,422683,422683,10000,2026-01-21,2
44674,738535,738535,10000,2026-02-18,2
44675,265249,265249,10000,2026-01-19,2
44676,942159,942159,10000,2026-02-02,2
44677,333866,333866,10000,2026-01-20,2
44678,811281,811281,10000,2026-01-15,2
44679,288702,288702,10000,2026-01-19,2
44680,282542,282542,10000,2026-01-12,2
44681,613277,613277,10000,2026-01-05,2
44682,953965,953965,10000,2026-02-05,2
44683,306315,306315,10000,2026-01-25,2
44684,552022,552022,10000,2026-02-10,2
44685,124063,124063,10000,2026-02-26,2
44686,870608,870608,10000,2026-02-27,2
44687,452115,452115,10000,2026-01-27,2
44688,127920,127920,10000,2026-01-09,2
44689,909496,909496,10000,2026-02-24,2
44690,362282,362282,10000,2026-01-21,2
44691,922107,922107,10000,2026-02-04,2
44692,638033,638033,10000,2026-01-22,2
44693,744562,744562,10000,2026-01-27,2
44694,877303,877303,10000,2026-02-02,2
44695,317764,317764,10000,2026-02-15,2
44696,487532,487532,10000,2026-01-23,2
44697,929297,929297,10000,2026-02-03,2
44698,227693,227693,10000,2026-02-17,2
44699,609278,609278,10000,2026-01-01,2
44700,568291,568291,10000,2026-01-27,2
44701,139553,139553,10000,2026-01-04,2
44702,163492,163492,10000,2026-02-08,2
44703,707450,707450,10000,2026-01-21,2
44704,297792,297792,10000,2026-01-29,2
44705,259531,259531,10000,2026-01-04,2
44706,3374,3374,10000,2026-01-11,2
44707,432067,432067,10000,2026-02-04,2
44708,589641,589641,10000,2026-02-03,2
44709,715553,715553,10000,2026-02-17,2
44710,360854,360854,10000,2026-01-24,2
44711,743040,743040,10000,2026-01-13,2
44712,918331,918331,10000,2026-01-29,2
44713,678103,678103,10000,2026-02-17,2
44714,932343,932343,10000,2026-01-01,2
44715,94575,94575,10000,2026-01-03,2
44716,800011,800011,10000,2026-01-07,2
44717,568422,568422,10000,2026-01-02,2
44718,800878,800878,10000,2026-01-25,2
44719,57868,57868,10000,2026-02-23,2
44720,155091,155091,10000,2026-02-01,2
44721,196893,196893,10000,2026-01-01,2
44722,626450,626450,10000,2026-01-04,2
44723,767270,767270,10000,2026-02-10,2
44724,417728,417728,10000,2026-01-02,2
44725,491424,491424,10000,2026-02-09,2
44726,86961,86961,10000,2026-01-09,2
44727,108906,108906,10000,2026-02-20,2
44728,427610,427610,10000,2026-02-28,2
44729,867360,867360,10000,2026-01-19,2
44730,560533,560533,10000,2026-01-25,2
44731,817637,817637,10000,2026-01-22,2
44732,491216,491216,10000,2026-02-13,2
44733,810332,810332,10000,2026-02-07,2
44734,991930,991930,10000,2026-02-22,2
44735,400659,400659,10000,2026-01-09,2
44736,304678,304678,10000,2026-02-03,2
44737,247760,247760,10000,2026-02-14,2
44738,299230,299230,10000,2026-02-10,2
44739,404948,404948,10000,2026-01-20,2
44740,282791,282791,10000,2026-02-14,2
44741,757322,757322,10000,2026-01-09,2
44742,71669,71669,10000,2026-01-10,2
44743,37122,37122,10000,2026-01-07,2
44744,638785,638785,10000,2026-01-21,2
44745,71513,71513,10000,2026-01-08,2
44746,299002,299002,10000,2026-01-09,2
44747,480570,480570,10000,2026-02-21,2
44748,508274,508274,10000,2026-02-07,2
44749,979021,979021,10000,2026-01-31,2
44750,729738,729738,10000,2026-01-20,2
44751,285248,285248,10000,2026-02-14,2
44752,123189,123189,10000,2026-02-17,2
44753,513487,513487,10000,2026-01-29,2
44754,785271,785271,10000,2026-01-01,2
44755,457090,457090,10000,2026-01-24,2
44756,364489,364489,10000,2026-01-08,2
44757,85719,85719,10000,2026-02-07,2
44758,688482,688482,10000,2026-02-18,2
44759,392961,392961,10000,2026-02-18,2
44760,45588,45588,10000,2026-02-21,2
44761,8144,8144,10000,2026-01-08,2
44762,617821,617821,10000,2026-01-22,2
44763,915800,915800,10000,2026-02-02,2
44764,101219,101219,10000,2026-01-26,2
44765,629575,629575,10000,2026-02-07,2
44766,97704,97704,10000,2026-02-18,2
44767,122005,122005,10000,2026-02-05,2
44768,587416,587416,10000,2026-02-22,2
44769,52019,52019,10000,2026-02-27,2
44770,991968,991968,10000,2026-02-10,2
44771,204778,204778,10000,2026-01-21,2
44772,303032,303032,10000,2026-01-08,2
44773,747134,747134,10000,2026-02-26,2
44774,589569,589569,10000,2026-01-29,2
44775,330557,330557,10000,2026-02-09,2
44776,960045,960045,10000,2026-01-09,2
44777,695528,695528,10000,2026-01-07,2
44778,11985,11985,10000,2026-02-17,2
44779,424254,424254,10000,2026-02-12,2
44780,568099,568099,10000,2026-02-22,2
44781,891228,891228,10000,2026-01-23,2
44782,245676,245676,10000,2026-02-09,2
44783,334637,334637,10000,2026-01-19,2
44784,611923,611923,10000,2026-02-03,2
44785,633285,633285,10000,2026-01-20,2
44786,562944,562944,10000,2026-01-12,2
44787,57962,57962,10000,2026-02-18,2
44788,795832,795832,10000,2026-02-02,2
44789,46221,46221,10000,2026-01-25,2
44790,944759,944759,10000,2026-02-14,2
44791,432430,432430,10000,2026-02-18,2
44792,426397,426397,10000,2026-02-25,2
44793,447748,447748,10000,2026-01-29,2
44794,656397,656397,10000,2026-01-29,2
44795,953305,953305,10000,2026-01-19,2
44796,865897,865897,10000,2026-01-02,2
44797,874179,874179,10000,2026-01-25,2
44798,281536,281536,10000,2026-01-28,2
44799,974739,974739,10000,2026-01-01,2
44800,740040,740040,10000,2026-02-05,2
44801,621,621,10000,2026-01-31,2
44802,93843,93843,10000,2026-01-27,2
44803,26110,26110,10000,2026-01-24,2
44804,959694,959694,10000,2026-01-08,2
44805,531907,531907,10000,2026-01-14,2
44806,109413,109413,10000,2026-02-22,2
44807,809938,809938,10000,2026-01-23,2
44808,483483,483483,10000,2026-01-07,2
44809,798793,798793,10000,2026-02-08,2
44810,159578,159578,10000,2026-01-15,2
44811,562538,562538,10000,2026-01-26,2
44812,682964,682964,10000,2026-01-31,2
44813,214885,214885,10000,2026-02-09,2
44814,723232,723232,10000,2026-02-27,2
44815,801737,801737,10000,2026-02-17,2
44816,267877,267877,10000,2026-02-16,2
44817,660870,660870,10000,2026-01-05,2
44818,81034,81034,10000,2026-02-20,2
44819,844488,844488,10000,2026-01-18,2
44820,486251,486251,10000,2026-02-16,2
44821,83051,83051,10000,2026-02-23,2
44822,502939,502939,10000,2026-01-03,2
44823,267219,267219,10000,2026-01-26,2
44824,879411,879411,10000,2026-01-23,2
44825,342840,342840,10000,2026-01-16,2
44826,293776,293776,10000,2026-02-20,2
44827,89626,89626,10000,2026-01-12,2
44828,350833,350833,10000,2026-01-02,2
44829,377754,377754,10000,2026-02-17,2
44830,267636,267636,10000,2026-01-05,2
44831,253057,253057,10000,2026-01-19,2
44832,626664,626664,10000,2026-02-06,2
44833,714180,714180,10000,2026-01-14,2
44834,879544,879544,10000,2026-01-26,2
44835,340690,340690,10000,2026-01-24,2
44836,378372,378372,10000,2026-01-24,2
44837,228081,228081,10000,2026-02-25,2
44838,925667,925667,10000,2026-02-11,2
44839,196752,196752,10000,2026-01-12,2
44840,691791,691791,10000,2026-01-02,2
44841,563280,563280,10000,2026-01-25,2
44842,676871,676871,10000,2026-02-06,2
44843,834927,834927,10000,2026-01-08,2
44844,902632,902632,10000,2026-01-20,2
44845,239390,239390,10000,2026-01-20,2
44846,368920,368920,10000,2026-01-15,2
44847,224843,224843,10000,2026-01-20,2
44848,306438,306438,10000,2026-01-19,2
44849,969031,969031,10000,2026-01-23,2
44850,40954,40954,10000,2026-02-13,2
44851,484479,484479,10000,2026-02-14,2
44852,297861,297861,10000,2026-02-05,2
44853,482422,482422,10000,2026-02-12,2
44854,115734,115734,10000,2026-02-23,2
44855,806110,806110,10000,2026-02-08,2
44856,454723,454723,10000,2026-02-07,2
44857,785518,785518,10000,2026-01-22,2
44858,746798,746798,10000,2026-01-24,2
44859,88193,88193,10000,2026-01-15,2
44860,925008,925008,10000,2026-02-14,2
44861,756283,756283,10000,2026-01-20,2
44862,23007,23007,10000,2026-02-24,2
44863,752369,752369,10000,2026-01-17,2
44864,455966,455966,10000,2026-02-12,2
44865,516232,516232,10000,2026-01-28,2
44866,538743,538743,10000,2026-01-22,2
44867,836575,836575,10000,2026-01-10,2
44868,914130,914130,10000,2026-02-11,2
44869,318469,318469,10000,2026-02-17,2
44870,998376,998376,10000,2026-02-06,2
44871,456864,456864,10000,2026-01-21,2
44872,622699,622699,10000,2026-01-10,2
44873,487341,487341,10000,2026-02-15,2
44874,242726,242726,10000,2026-02-18,2
44875,165196,165196,10000,2026-02-27,2
44876,835237,835237,10000,2026-02-22,2
