Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
24127,518245,518245,10000,2025-07-07,1
24128,943841,943841,10000,2025-11-07,1
24129,803904,803904,10000,2025-01-20,1
24130,859565,859565,10000,2025-02-06,1
24131,9124,9124,10000,2025-12-21,1
24132,790889,790889,10000,2025-04-28,1
24133,424145,424145,10000,2025-08-14,1
24134,420786,420786,10000,2025-04-07,1
24135,635512,635512,10000,2025-03-28,1
24136,588054,588054,10000,2025-03-14,1
24137,28253,28253,10000,2025-02-27,1
24138,323271,323271,10000,2025-08-14,1
24139,202576,202576,10000,2025-05-21,1
24140,85589,85589,10000,2025-02-20,1
24141,566530,566530,10000,2025-07-21,1
24142,761677,761677,10000,2025-01-13,1
24143,698426,698426,10000,2025-08-07,1
24144,953820,953820,10000,2025-03-28,1
24145,869855,869855,10000,2025-11-28,1
24146,129285,129285,10000,2025-06-07,1
24147,232377,232377,10000,2025-05-28,1
24148,276988,276988,10000,2025-11-14,1
24149,112543,112543,10000,2025-04-07,1
24150,551650,551650,10000,2025-08-21,1
24151,388376,388376,10000,2025-09-07,1
24152,315206,315206,10000,2025-09-07,1
24153,325621,325621,10000,2025-07-14,1
24154,306733,306733,10000,2025-10-28,1
24155,93918,93918,10000,2025-10-07,1
24156,847805,847805,10000,2025-11-21,1
24157,565785,565785,10000,2025-11-07,1
24158,529701,529701,10000,2025-09-07,1
24159,241531,241531,10000,2025-01-13,1
24160,166110,166110,10000,2025-05-28,1
24161,858839,858839,10000,2025-11-14,1
24162,512423,512423,10000,2025-01-27,1
24163,284698,284698,10000,2025-08-14,1
24164,357466,357466,10000,2025-02-13,1
24165,377765,377765,10000,2025-04-14,1
24166,256573,256573,10000,2025-06-14,1
24167,55193,55193,10000,2025-02-20,1
24168,622302,622302,10000,2025-11-14,1
24169,293685,293685,10000,2025-12-14,1
24170,541063,541063,10000,2025-10-21,1
24171,994681,994681,10000,2025-03-14,1
24172,647204,647204,10000,2025-02-06,1
24173,503651,503651,10000,2025-04-14,1
24174,692489,692489,10000,2025-03-07,1
24175,736168,736168,10000,2025-11-21,1
24176,116128,116128,10000,2025-06-28,1
24177,653661,653661,10000,2025-12-21,1
24178,517798,517798,10000,2025-04-14,1
24179,168446,168446,10000,2025-08-07,1
24180,559608,559608,10000,2025-02-06,1
24181,817832,817832,10000,2025-06-14,1
24182,413172,413172,10000,2025-11-07,1
24183,737934,737934,10000,2025-09-21,1
24184,394234,394234,10000,2025-10-21,1
24185,407189,407189,10000,2025-12-07,1
24186,866880,866880,10000,2025-07-28,1
24187,394473,394473,10000,2025-09-14,1
24188,515812,515812,10000,2025-01-13,1
24189,77174,77174,10000,2025-12-07,1
24190,406789,406789,10000,2025-12-21,1
24191,32869,32869,10000,2025-06-07,1
24192,326678,326678,10000,2025-11-28,1
24193,27763,27763,10000,2025-03-21,1
24194,841690,841690,10000,2025-09-28,1
24195,554882,554882,10000,2025-06-07,1
24196,348410,348410,10000,2025-04-21,1
24197,381155,381155,10000,2025-08-14,1
24198,100747,100747,10000,2025-02-20,1
24199,76693,76693,10000,2025-08-14,1
24200,919187,919187,10000,2025-06-28,1
24201,880140,880140,10000,2025-12-21,1
24202,545767,545767,10000,2025-11-28,1
24203,58691,58691,10000,2025-10-14,1
24204,920926,920926,10000,2025-03-28,1
24205,232547,232547,10000,2025-11-21,1
24206,856608,856608,10000,2025-03-21,1
24207,815183,815183,10000,2025-05-28,1
24208,930079,930079,10000,2025-09-28,1
24209,488378,488378,10000,2025-05-07,1
24210,615512,615512,10000,2025-09-07,1
24211,119150,119150,10000,2025-09-14,1
24212,183993,183993,10000,2025-07-28,1
24213,454494,454494,10000,2025-05-21,1
24214,945478,945478,10000,2025-06-28,1
24215,779533,779533,10000,2025-10-28,1
24216,803972,803972,10000,2025-02-20,1
24217,678220,678220,10000,2025-09-07,1
24218,593345,593345,10000,2025-02-06,1
24219,115951,115951,10000,2025-02-20,1
24220,817438,817438,10000,2025-11-28,1
24221,527621,527621,10000,2025-08-07,1
24222,800409,800409,10000,2025-12-07,1
24223,664907,664907,10000,2025-03-28,1
24224,440779,440779,10000,2025-10-28,1
24225,468429,468429,10000,2025-07-14,1
24226,333512,333512,10000,2025-12-14,1
24227,981018,981018,10000,2025-07-21,1
24228,35444,35444,10000,2025-12-28,1
24229,428647,428647,10000,2025-05-14,1
24230,765722,765722,10000,2025-03-28,1
24231,489463,489463,10000,2025-01-27,1
24232,133449,133449,10000,2025-09-07,1
24233,478285,478285,10000,2025-03-07,1
24234,135695,135695,10000,2025-03-21,1
24235,843532,843532,10000,2025-03-28,1
24236,70451,70451,10000,2025-07-28,1
24237,329922,329922,10000,2025-10-07,1
24238,944452,944452,10000,2025-01-27,1
24239,576673,576673,10000,2025-07-28,1
24240,440816,440816,10000,2025-03-07,1
24241,525657,525657,10000,2025-10-07,1
24242,10725,10725,10000,2025-06-07,1
24243,3319,3319,10000,2025-04-28,1
24244,275085,275085,10000,2025-07-07,1
24245,100313,100313,10000,2025-01-27,1
24246,932991,932991,10000,2025-10-14,1
24247,52086,52086,10000,2025-04-07,1
24248,160337,160337,10000,2025-01-06,1
24249,598133,598133,10000,2025-04-14,1
24250,94431,94431,10000,2025-11-28,1
24251,902582,902582,10000,2025-03-21,1
24252,476010,476010,10000,2025-11-14,1
24253,396266,396266,10000,2025-01-13,1
24254,389185,389185,10000,2025-11-21,1
24255,224120,224120,10000,2025-08-14,1
24256,99490,99490,10000,2025-11-07,1
24257,470224,470224,10000,2025-05-07,1
24258,559515,559515,10000,2025-04-14,1
24259,473817,473817,10000,2025-06-07,1
24260,128390,128390,10000,2025-06-14,1
24261,774870,774870,10000,2025-08-21,1
24262,19283,19283,10000,2025-08-21,1
24263,693046,693046,10000,2025-05-21,1
24264,848539,848539,10000,2025-07-28,1
24265,435263,435263,10000,2025-12-07,1
24266,451759,451759,10000,2025-05-21,1
24267,621698,621698,10000,2025-09-07,1
24268,260046,260046,10000,2025-10-28,1
24269,659247,659247,10000,2025-07-21,1
24270,776003,776003,10000,2025-03-21,1
24271,483936,483936,10000,2025-03-21,1
24272,183331,183331,10000,2025-06-07,1
24273,10205,10205,10000,2025-06-28,1
24274,450590,450590,10000,2025-02-13,1
24275,466383,466383,10000,2025-04-07,1
24276,146640,146640,10000,2025-05-14,1
24277,22301,22301,10000,2025-06-07,1
24278,938746,938746,10000,2025-07-28,1
24279,764497,764497,10000,2025-12-14,1
24280,710623,710623,10000,2025-04-07,1
24281,425721,425721,10000,2025-07-21,1
24282,522938,522938,10000,2025-03-21,1
24283,730053,730053,10000,2025-06-21,1
24284,441531,441531,10000,2025-03-07,1
24285,37025,37025,10000,2025-12-14,1
24286,883072,883072,10000,2025-07-28,1
24287,623589,623589,10000,2025-06-28,1
24288,981528,981528,10000,2025-02-20,1
24289,855436,855436,10000,2025-04-28,1
24290,200655,200655,10000,2025-09-28,1
24291,578567,578567,10000,2025-09-21,1
24292,240191,240191,10000,2025-07-14,1
24293,833590,833590,10000,2025-10-07,1
24294,554697,554697,10000,2025-02-06,1
24295,365931,365931,10000,2025-01-06,1
24296,233346,233346,10000,2025-01-20,1
24297,455207,455207,10000,2025-06-21,1
24298,496766,496766,10000,2025-10-28,1
24299,163622,163622,10000,2025-04-14,1
24300,293811,293811,10000,2025-04-14,1
24301,22689,22689,10000,2025-12-07,1
24302,962122,962122,10000,2025-05-07,1
24303,512181,512181,10000,2025-09-21,1
24304,278094,278094,10000,2025-12-14,1
24305,294099,294099,10000,2025-04-14,1
24306,446886,446886,10000,2025-10-21,1
24307,604108,604108,10000,2025-09-28,1
24308,547032,547032,10000,2025-03-14,1
24309,901773,901773,10000,2025-09-14,1
24310,83650,83650,10000,2025-05-28,1
24311,888688,888688,10000,2025-12-07,1
24312,995559,995559,10000,2025-12-21,1
24313,354699,354699,10000,2025-06-21,1
24314,957210,957210,10000,2025-08-14,1
24315,390156,390156,10000,2025-09-21,1
24316,411136,411136,10000,2025-04-28,1
24317,239973,239973,10000,2025-11-07,1
24318,448959,448959,10000,2025-04-07,1
24319,142317,142317,10000,2025-10-28,1
24320,411556,411556,10000,2025-10-21,1
24321,823909,823909,10000,2025-05-28,1
24322,471358,471358,10000,2025-06-07,1
24323,283300,283300,10000,2025-06-21,1
24324,395545,395545,10000,2025-09-14,1
24325,256471,256471,10000,2025-03-21,1
24326,681057,681057,10000,2025-02-06,1
24327,626506,626506,10000,2025-02-20,1
24328,348111,348111,10000,2025-07-07,1
24329,645365,645365,10000,2025-05-07,1
24330,673006,673006,10000,2025-06-21,1
24331,292431,292431,10000,2025-09-14,1
24332,38765,38765,10000,2025-07-07,1
24333,813123,813123,10000,2025-11-28,1
24334,154613,154613,10000,2025-01-06,1
24335,331336,331336,10000,2025-01-13,1
24336,726336,726336,10000,2025-07-21,1
24337,542258,542258,10000,2025-12-28,1
24338,799105,799105,10000,2025-03-28,1
24339,229270,229270,10000,2025-09-14,1
24340,885269,885269,10000,2025-09-14,1
24341,688244,688244,10000,2025-06-21,1
24342,686556,686556,10000,2025-02-06,1
24343,641696,641696,10000,2025-02-27,1
24344,398861,398861,10000,2025-05-28,1
24345,456507,456507,10000,2025-07-21,1
24346,906421,906421,10000,2025-11-28,1
24347,615728,615728,10000,2025-05-28,1
24348,624997,624997,10000,2025-03-28,1
24349,279620,279620,10000,2025-06-28,1
24350,659286,659286,10000,2025-04-07,1
24351,364951,364951,10000,2025-02-06,1
24352,502008,502008,10000,2025-06-21,1
24353,227273,227273,10000,2025-10-21,1
24354,380487,380487,10000,2025-12-14,1
24355,298098,298098,10000,2025-01-20,1
24356,422650,422650,10000,2025-02-13,1
24357,131317,131317,10000,2025-09-07,1
24358,974457,974457,10000,2025-02-20,1
24359,846237,846237,10000,2025-07-21,1
24360,845582,845582,10000,2025-03-21,1
24361,454129,454129,10000,2025-04-28,1
24362,879188,879188,10000,2025-05-21,1
24363,364443,364443,10000,2025-09-07,1
24364,54361,54361,10000,2025-10-07,1
24365,734750,734750,10000,2025-04-21,1
24366,710430,710430,10000,2025-12-14,1
24367,896415,896415,10000,2025-03-14,1
24368,86670,86670,10000,2025-11-14,1
24369,726178,726178,10000,2025-07-21,1
24370,161380,161380,10000,2025-12-14,1
24371,370705,370705,10000,2025-04-14,1
24372,275087,275087,10000,2025-02-20,1
24373,235971,235971,10000,2025-04-14,1
24374,77845,77845,10000,2025-11-07,1
24375,19053,19053,10000,2025-04-28,1
24376,860300,860300,10000,2025-08-28,1
24377,632216,632216,10000,2025-05-21,1
24378,734841,734841,10000,2025-04-21,1
24379,177255,177255,10000,2025-01-20,1
24380,885559,885559,10000,2025-05-07,1
24381,359014,359014,10000,2025-06-28,1
24382,329720,329720,10000,2025-02-20,1
24383,96253,96253,10000,2025-07-07,1
24384,323812,323812,10000,2025-04-21,1
24385,242879,242879,10000,2025-04-14,1
24386,708695,708695,10000,2025-12-21,1
24387,161645,161645,10000,2025-06-28,1
24388,67844,67844,10000,2025-05-14,1
24389,420154,420154,10000,2025-08-28,1
24390,178938,178938,10000,2025-07-14,1
24391,610891,610891,10000,2025-07-28,1
24392,928271,928271,10000,2025-03-07,1
24393,28834,28834,10000,2025-04-28,1
24394,773074,773074,10000,2025-07-14,1
24395,74904,74904,10000,2025-10-28,1
24396,71924,71924,10000,2025-02-27,1
24397,522322,522322,10000,2025-10-28,1
24398,238152,238152,10000,2025-09-07,1
24399,669986,669986,10000,2025-06-07,1
24400,277690,277690,10000,2025-03-21,1
24401,911486,911486,10000,2025-03-28,1
24402,473974,473974,10000,2025-05-28,1
24403,128404,128404,10000,2025-03-14,1
24404,656183,656183,10000,2025-05-21,1
24405,593096,593096,10000,2025-11-28,1
24406,723888,723888,10000,2025-06-07,1
24407,833569,833569,10000,2025-06-07,1
24408,463147,463147,10000,2025-02-27,1
24409,766202,766202,10000,2025-08-21,1
24410,582145,582145,10000,2025-04-14,1
24411,498307,498307,10000,2025-04-07,1
24412,885404,885404,10000,2025-02-06,1
24413,518180,518180,10000,2025-05-14,1
24414,991270,991270,10000,2025-02-06,1
24415,514968,514968,10000,2025-05-14,1
24416,398648,398648,10000,2025-05-14,1
24417,939687,939687,10000,2025-03-28,1
24418,526522,526522,10000,2025-04-07,1
24419,285277,285277,10000,2025-10-28,1
24420,360137,360137,10000,2025-02-06,1
24421,978258,978258,10000,2025-04-07,1
24422,618530,618530,10000,2025-07-28,1
24423,905394,905394,10000,2025-07-07,1
24424,783662,783662,10000,2025-10-21,1
24425,540527,540527,10000,2025-10-28,1
24426,343403,343403,10000,2025-10-28,1
24427,226944,226944,10000,2025-12-21,1
24428,668536,668536,10000,2025-08-28,1
24429,874548,874548,10000,2025-04-07,1
24430,933657,933657,10000,2025-12-14,1
24431,772422,772422,10000,2025-10-21,1
24432,99545,99545,10000,2025-01-20,1
24433,491091,491091,10000,2025-09-07,1
24434,963663,963663,10000,2025-03-14,1
24435,928538,928538,10000,2025-05-07,1
24436,304802,304802,10000,2025-10-28,1
24437,437105,437105,10000,2025-02-20,1
24438,823372,823372,10000,2025-03-28,1
24439,536589,536589,10000,2025-05-21,1
24440,658861,658861,10000,2025-02-20,1
24441,714533,714533,10000,2025-01-06,1
24442,807037,807037,10000,2025-02-20,1
24443,44964,44964,10000,2025-10-28,1
24444,863803,863803,10000,2025-05-14,1
24445,12010,12010,10000,2025-01-06,1
24446,938750,938750,10000,2025-10-28,1
24447,501133,501133,10000,2025-09-28,1
24448,824234,824234,10000,2025-04-21,1
24449,3855,3855,10000,2025-10-21,1
24450,63989,63989,10000,2025-01-06,1
24451,640105,640105,10000,2025-12-21,1
24452,458923,458923,10000,2025-07-21,1
24453,360109,360109,10000,2025-10-14,1
24454,909074,909074,10000,2025-07-07,1
24455,824890,824890,10000,2025-10-21,1
24456,99043,99043,10000,2025-01-06,1
24457,107534,107534,10000,2025-03-28,1
24458,315977,315977,10000,2025-10-07,1
24459,818630,818630,10000,2025-01-06,1
24460,75315,75315,10000,2025-06-14,1
24461,127018,127018,10000,2025-08-28,1
24462,810354,810354,10000,2025-01-27,1
24463,876158,876158,10000,2025-10-07,1
24464,91007,91007,10000,2025-04-21,1
24465,358948,358948,10000,2025-03-14,1
24466,940099,940099,10000,2025-11-14,1
24467,120902,120902,10000,2025-06-21,1
24468,437380,437380,10000,2025-11-28,1
24469,360456,360456,10000,2025-05-28,1
24470,241593,241593,10000,2025-06-14,1
24471,18772,18772,10000,2025-04-07,1
24472,624052,624052,10000,2025-10-14,1
24473,127680,127680,10000,2025-06-07,1
24474,213723,213723,10000,2025-04-28,1
24475,31393,31393,10000,2025-12-14,1
24476,592122,592122,10000,2025-01-06,1
24477,371089,371089,10000,2025-11-21,1
24478,250782,250782,10000,2025-01-20,1
24479,299398,299398,10000,2025-10-28,1
24480,299928,299928,10000,2025-03-28,1
24481,152780,152780,10000,2025-05-07,1
24482,111861,111861,10000,2025-12-14,1
24483,384693,384693,10000,2025-04-21,1
24484,606906,606906,10000,2025-12-14,1
24485,642263,642263,10000,2025-09-21,1
24486,209387,209387,10000,2025-03-14,1
24487,740561,740561,10000,2025-08-07,1
24488,87705,87705,10000,2025-07-21,1
24489,964399,964399,10000,2025-02-27,1
24490,783822,783822,10000,2025-08-07,1
24491,684454,684454,10000,2025-06-21,1
24492,754143,754143,10000,2025-03-21,1
24493,436880,436880,10000,2025-02-27,1
24494,275278,275278,10000,2025-01-20,1
24495,372592,372592,10000,2025-05-07,1
24496,186356,186356,10000,2025-07-21,1
24497,324182,324182,10000,2025-05-21,1
24498,94154,94154,10000,2025-04-07,1
24499,18428,18428,10000,2025-03-21,1
24500,894711,894711,10000,2025-10-14,1
24501,875203,875203,10000,2025-09-14,1
24502,849274,849274,10000,2025-12-28,1
24503,33862,33862,10000,2025-08-14,1
24504,851004,851004,10000,2025-05-28,1
24505,517351,517351,10000,2025-02-20,1
24506,170421,170421,10000,2025-10-28,1
24507,824516,824516,10000,2025-06-28,1
24508,397686,397686,10000,2025-10-14,1
24509,588052,588052,10000,2025-11-14,1
24510,575711,575711,10000,2025-03-21,1
24511,882625,882625,10000,2025-04-28,1
24512,99643,99643,10000,2025-04-14,1
24513,111822,111822,10000,2025-09-28,1
24514,564117,564117,10000,2025-06-14,1
24515,632844,632844,10000,2025-11-14,1
24516,845441,845441,10000,2025-01-27,1
24517,869740,869740,10000,2025-12-28,1
24518,46664,46664,10000,2025-02-27,1
24519,532601,532601,10000,2025-11-07,1
24520,436540,436540,10000,2025-12-28,1
24521,346399,346399,10000,2025-12-28,1
24522,245674,245674,10000,2025-04-21,1
24523,791003,791003,10000,2025-05-28,1
24524,254849,254849,10000,2025-05-28,1
24525,451300,451300,10000,2025-12-14,1
24526,220487,220487,10000,2025-10-14,1
24527,644613,644613,10000,2025-10-28,1
24528,484214,484214,10000,2025-04-14,1
24529,409551,409551,10000,2025-07-21,1
24530,608644,608644,10000,2025-11-07,1
24531,354515,354515,10000,2025-05-07,1
24532,420139,420139,10000,2025-07-14,1
24533,288046,288046,10000,2025-08-07,1
24534,952584,952584,10000,2025-05-28,1
24535,882013,882013,10000,2025-04-21,1
24536,690992,690992,10000,2025-09-28,1
24537,334919,334919,10000,2025-11-28,1
24538,793525,793525,10000,2025-06-14,1
24539,197334,197334,10000,2025-03-14,1
24540,300040,300040,10000,2025-02-20,1
24541,402551,402551,10000,2025-09-21,1
24542,734517,734517,10000,2025-09-14,1
24543,163287,163287,10000,2025-05-28,1
24544,187312,187312,10000,2025-10-28,1
24545,125043,125043,10000,2025-10-07,1
24546,981909,981909,10000,2025-12-21,1
24547,3088,3088,10000,2025-11-21,1
24548,656956,656956,10000,2025-02-20,1
24549,534530,534530,10000,2025-06-14,1
24550,660248,660248,10000,2025-06-21,1
24551,790152,790152,10000,2025-09-21,1
24552,586874,586874,10000,2025-06-21,1
24553,540489,540489,10000,2025-08-28,1
24554,945886,945886,10000,2025-09-07,1
24555,109441,109441,10000,2025-02-13,1
24556,135361,135361,10000,2025-10-14,1
24557,979999,979999,10000,2025-12-21,1
24558,730043,730043,10000,2025-01-20,1
24559,871492,871492,10000,2025-05-21,1
24560,701569,701569,10000,2025-03-07,1
24561,915100,915100,10000,2025-03-28,1
24562,968992,968992,10000,2025-01-06,1
24563,574857,574857,10000,2025-06-14,1
24564,206857,206857,10000,2025-11-21,1
24565,433847,433847,10000,2025-11-14,1
24566,834388,834388,10000,2025-09-14,1
24567,870367,870367,10000,2025-02-20,1
24568,464171,464171,10000,2025-05-28,1
24569,852820,852820,10000,2025-05-21,1
24570,289250,289250,10000,2025-02-06,1
24571,547276,547276,10000,2025-05-21,1
24572,577977,577977,10000,2025-10-21,1
24573,898421,898421,10000,2025-05-14,1
24574,495568,495568,10000,2025-07-28,1
24575,734183,734183,10000,2025-04-28,1
24576,829002,829002,10000,2025-10-28,1
24577,214193,214193,10000,2025-11-28,1
24578,778127,778127,10000,2025-01-27,1
24579,489394,489394,10000,2025-03-07,1
24580,811732,811732,10000,2025-12-21,1
24581,852585,852585,10000,2025-04-14,1
24582,840789,840789,10000,2025-01-27,1
24583,519190,519190,10000,2025-06-21,1
24584,365170,365170,10000,2025-08-21,1
24585,747785,747785,10000,2025-07-28,1
24586,324645,324645,10000,2025-08-28,1
24587,198509,198509,10000,2025-12-28,1
24588,163584,163584,10000,2025-06-14,1
24589,179879,179879,10000,2025-07-21,1
24590,98589,98589,10000,2025-12-07,1
24591,341942,341942,10000,2025-04-28,1
24592,886427,886427,10000,2025-01-27,1
24593,89501,89501,10000,2025-04-07,1
24594,443635,443635,10000,2025-01-13,1
24595,182567,182567,10000,2025-03-14,1
24596,948737,948737,10000,2025-09-14,1
24597,676237,676237,10000,2025-11-14,1
24598,147504,147504,10000,2025-06-07,1
24599,592123,592123,10000,2025-08-14,1
24600,817998,817998,10000,2025-05-07,1
24601,246905,246905,10000,2025-11-07,1
24602,944685,944685,10000,2025-08-28,1
24603,299120,299120,10000,2025-01-13,1
24604,735366,735366,10000,2025-02-13,1
24605,250972,250972,10000,2025-06-21,1
24606,156244,156244,10000,2025-06-07,1
24607,317663,317663,10000,2025-01-27,1
24608,381935,381935,10000,2025-03-07,1
24609,261938,261938,10000,2025-08-14,1
24610,872794,872794,10000,2025-07-28,1
24611,105599,105599,10000,2025-10-28,1
24612,322662,322662,10000,2025-12-07,1
24613,346136,346136,10000,2025-01-20,1
24614,24525,24525,10000,2025-07-07,1
24615,526312,526312,10000,2025-10-14,1
24616,803201,803201,10000,2025-07-28,1
24617,674814,674814,10000,2025-02-06,1
24618,18078,18078,10000,2025-06-21,1
24619,312462,312462,10000,2025-07-14,1
24620,814542,814542,10000,2025-08-21,1
24621,353574,353574,10000,2025-03-21,1
24622,9708,9708,10000,2025-10-14,1
24623,191875,191875,10000,2025-08-28,1
24624,27238,27238,10000,2025-04-28,1
24625,861378,861378,10000,2025-01-27,1
24626,358721,358721,10000,2025-08-28,1
24627,809386,809386,10000,2025-04-07,1
24628,391695,391695,10000,2025-07-07,1
24629,638219,638219,10000,2025-10-28,1
24630,404511,404511,10000,2025-01-06,1
24631,117595,117595,10000,2025-07-21,1
24632,623548,623548,10000,2025-06-28,1
24633,642276,642276,10000,2025-07-28,1
24634,545246,545246,10000,2025-03-28,1
24635,954517,954517,10000,2025-11-07,1
24636,699516,699516,10000,2025-02-27,1
24637,443474,443474,10000,2025-07-28,1
24638,41301,41301,10000,2025-10-28,1
24639,786845,786845,10000,2025-08-14,1
24640,260493,260493,10000,2025-02-27,1
24641,899908,899908,10000,2025-02-20,1
24642,402489,402489,10000,2025-03-28,1
24643,622655,622655,10000,2025-12-07,1
24644,315973,315973,10000,2025-02-27,1
24645,27760,27760,10000,2025-09-21,1
24646,612822,612822,10000,2025-06-14,1
24647,686822,686822,10000,2025-02-27,1
24648,114154,114154,10000,2025-09-07,1
24649,580875,580875,10000,2025-12-07,1
24650,385173,385173,10000,2025-10-07,1
24651,567781,567781,10000,2025-12-14,1
24652,702109,702109,10000,2025-10-28,1
24653,40957,40957,10000,2025-03-28,1
24654,490997,490997,10000,2025-07-07,1
24655,840860,840860,10000,2025-02-20,1
24656,304222,304222,10000,2025-04-21,1
24657,444833,444833,10000,2025-04-21,1
24658,630927,630927,10000,2025-04-07,1
24659,365059,365059,10000,2025-07-21,1
24660,256877,256877,10000,2025-07-21,1
24661,393846,393846,10000,2025-11-14,1
24662,10558,10558,10000,2025-08-21,1
24663,98206,98206,10000,2025-07-07,1
24664,788316,788316,10000,2025-12-07,1
24665,425052,425052,10000,2025-06-21,1
24666,936637,936637,10000,2025-02-06,1
24667,652178,652178,10000,2025-01-06,1
24668,365718,365718,10000,2025-01-13,1
24669,888921,888921,10000,2025-09-21,1
24670,651326,651326,10000,2025-11-14,1
24671,45729,45729,10000,2025-12-07,1
24672,627089,627089,10000,2025-05-07,1
24673,766216,766216,10000,2025-02-20,1
24674,52105,52105,10000,2025-12-21,1
24675,548516,548516,10000,2025-05-07,1
24676,255530,255530,10000,2025-06-07,1
24677,963614,963614,10000,2025-11-28,1
24678,41013,41013,10000,2025-12-21,1
24679,319965,319965,10000,2025-09-28,1
24680,161114,161114,10000,2025-11-14,1
24681,35263,35263,10000,2025-06-07,1
24682,705408,705408,10000,2025-03-21,1
24683,667170,667170,10000,2025-09-21,1
24684,208792,208792,10000,2025-06-07,1
24685,653481,653481,10000,2025-10-07,1
24686,280947,280947,10000,2025-05-14,1
24687,726878,726878,10000,2025-02-06,1
24688,139921,139921,10000,2025-04-07,1
24689,927843,927843,10000,2025-11-21,1
24690,948429,948429,10000,2025-06-28,1
24691,259073,259073,10000,2025-08-14,1
24692,499534,499534,10000,2025-10-28,1
24693,410954,410954,10000,2025-07-28,1
24694,573340,573340,10000,2025-08-21,1
24695,881368,881368,10000,2025-10-14,1
24696,903391,903391,10000,2025-12-21,1
24697,344961,344961,10000,2025-05-28,1
24698,404612,404612,10000,2025-12-14,1
24699,595276,595276,10000,2025-04-28,1
24700,252840,252840,10000,2025-11-21,1
24701,807156,807156,10000,2025-03-14,1
24702,974924,974924,10000,2025-05-21,1
24703,923380,923380,10000,2025-11-14,1
24704,70246,70246,10000,2025-09-14,1
24705,940958,940958,10000,2025-06-14,1
24706,164670,164670,10000,2025-04-21,1
24707,441167,441167,10000,2025-12-21,1
24708,318676,318676,10000,2025-10-14,1
24709,368864,368864,10000,2025-06-14,1
24710,36569,36569,10000,2025-05-14,1
24711,75470,75470,10000,2025-05-07,1
24712,605355,605355,10000,2025-02-06,1
24713,75152,75152,10000,2025-11-07,1
24714,312656,312656,10000,2025-05-14,1
24715,26851,26851,10000,2025-11-14,1
24716,964700,964700,10000,2025-01-06,1
24717,290155,290155,10000,2025-01-27,1
24718,954963,954963,10000,2025-08-14,1
24719,680244,680244,10000,2025-09-21,1
24720,421378,421378,10000,2025-06-14,1
24721,4660,4660,10000,2025-07-14,1
24722,987589,987589,10000,2025-12-14,1
24723,907352,907352,10000,2025-01-13,1
24724,99037,99037,10000,2025-05-21,1
24725,258134,258134,10000,2025-06-14,1
24726,658604,658604,10000,2025-05-07,1
24727,968408,968408,10000,2025-07-07,1
24728,758571,758571,10000,2025-10-21,1
24729,679774,679774,10000,2025-11-07,1
24730,493271,493271,10000,2025-09-14,1
24731,668266,668266,10000,2025-11-28,1
24732,186021,186021,10000,2025-07-14,1
24733,35521,35521,10000,2025-01-06,1
24734,583539,583539,10000,2025-09-14,1
24735,650112,650112,10000,2025-11-07,1
24736,632040,632040,10000,2025-10-21,1
24737,111532,111532,10000,2025-06-21,1
24738,154027,154027,10000,2025-04-07,1
24739,533313,533313,10000,2025-11-07,1
24740,426380,426380,10000,2025-01-27,1
24741,454880,454880,10000,2025-12-21,1
24742,201082,201082,10000,2025-08-14,1
24743,695160,695160,10000,2025-10-07,1
24744,374807,374807,10000,2025-12-28,1
24745,737140,737140,10000,2025-02-06,1
24746,486626,486626,10000,2025-01-13,1
24747,934812,934812,10000,2025-01-06,1
24748,374990,374990,10000,2025-06-28,1
24749,77392,77392,10000,2025-05-14,1
24750,636377,636377,10000,2025-06-28,1
24751,346559,346559,10000,2025-02-27,1
24752,213671,213671,10000,2025-01-27,1
24753,523618,523618,10000,2025-06-07,1
24754,323587,323587,10000,2025-02-13,1
24755,309288,309288,10000,2025-01-06,1
24756,722224,722224,10000,2025-09-14,1
24757,39044,39044,10000,2025-04-21,1
24758,261452,261452,10000,2025-06-14,1
24759,341651,341651,10000,2025-12-21,1
24760,312713,312713,10000,2025-03-28,1
24761,810638,810638,10000,2025-09-21,1
24762,867609,867609,10000,2025-12-21,1
24763,755372,755372,10000,2025-12-21,1
24764,807095,807095,10000,2025-02-20,1
24765,250418,250418,10000,2025-02-06,1
24766,787652,787652,10000,2025-08-14,1
24767,912001,912001,10000,2025-02-13,1
24768,969068,969068,10000,2025-03-21,1
24769,656651,656651,10000,2025-05-28,1
24770,662557,662557,10000,2025-03-07,1
24771,370276,370276,10000,2025-04-28,1
24772,296649,296649,10000,2025-12-07,1
24773,332437,332437,10000,2025-06-14,1
24774,492343,492343,10000,2025-09-28,1
24775,122108,122108,10000,2025-06-28,1
24776,569227,569227,10000,2025-08-14,1
24777,26583,26583,10000,2025-05-28,1
24778,309027,309027,10000,2025-10-21,1
24779,531214,531214,10000,2025-09-21,1
24780,370277,370277,10000,2025-12-21,1
24781,605552,605552,10000,2025-02-13,1
24782,283245,283245,10000,2025-09-28,1
24783,581774,581774,10000,2025-12-21,1
24784,229121,229121,10000,2025-01-20,1
24785,127091,127091,10000,2025-11-21,1
24786,250083,250083,10000,2025-11-14,1
24787,812406,812406,10000,2025-12-14,1
24788,102032,102032,10000,2025-06-07,1
24789,711079,711079,10000,2025-11-07,1
24790,924645,924645,10000,2025-05-28,1
